Time,Displacement,Force
(s),(mm),(kN)
"118.2000","19.6986","1.7341"
"118.2200","19.7019","1.7341"
"118.2400","19.7053","1.7345"
"118.2600","19.7088","1.7344"
"118.2800","19.7119","1.7341"
"118.3000","19.7153","1.7344"
"118.3200","19.7188","1.7349"
"118.3400","19.7220","1.7350"
"118.3600","19.7252","1.7353"
"118.3800","19.7287","1.7354"
"118.4000","19.7321","1.7353"
"118.4200","19.7353","1.7357"
"118.4400","19.7387","1.7354"
"118.4600","19.7421","1.7355"
"118.4800","19.7454","1.7358"
"118.5000","19.7486","1.7356"
"118.5200","19.7519","1.7355"
"118.5400","19.7554","1.7354"
"118.5600","19.7586","1.7358"
"118.5800","19.7620","1.7360"
"118.6000","19.7654","1.7364"
"118.6200","19.7688","1.7365"
"118.6400","19.7719","1.7367"
"118.6600","19.7754","1.7367"
"118.6800","19.7788","1.7367"
"118.7000","19.7820","1.7370"
"118.7200","19.7853","1.7370"
"118.7400","19.7887","1.7367"
"118.7600","19.7921","1.7365"
"118.7800","19.7952","1.7364"
"118.8000","19.7987","1.7365"
"118.8200","19.8021","1.7369"
"118.8400","19.8054","1.7374"
"118.8600","19.8086","1.7373"
"118.8800","19.8121","1.7372"
"118.9000","19.8155","1.7378"
"118.9200","19.8186","1.7377"
"118.9400","19.8220","1.7375"
"118.9600","19.8254","1.7381"
"118.9800","19.8288","1.7381"
"119.0000","19.8319","1.7379"
"119.0200","19.8353","1.7380"
"119.0400","19.8388","1.7384"
"119.0600","19.8419","1.7391"
"119.0800","19.8453","1.7390"
"119.1000","19.8487","1.7391"
"119.1200","19.8521","1.7391"
"119.1400","19.8552","1.7392"
"119.1600","19.8586","1.7390"
"119.1800","19.8621","1.7395"
"119.2000","19.8653","1.7397"
"119.2200","19.8686","1.7391"
"119.2400","19.8720","1.7388"
"119.2600","19.8754","1.7395"
"119.2800","19.8786","1.7398"
"119.3000","19.8820","1.7398"
"119.3200","19.8854","1.7399"
"119.3400","19.8887","1.7400"
"119.3600","19.8919","1.7398"
"119.3800","19.8954","1.7402"
"119.4000","19.8988","1.7406"
"119.4200","19.9020","1.7411"
"119.4400","19.9053","1.7413"
"119.4600","19.9087","1.7410"
"119.4800","19.9121","1.7409"
"119.5000","19.9153","1.7408"
"119.5200","19.9187","1.7408"
"119.5400","19.9221","1.7411"
"119.5600","19.9253","1.7418"
"119.5800","19.9286","1.7414"
"119.6000","19.9320","1.7417"
"119.6200","19.9354","1.7425"
"119.6400","19.9386","1.7424"
"119.6600","19.9419","1.7420"
"119.6800","19.9454","1.7421"
"119.7000","19.9486","1.7425"
"119.7200","19.9520","1.7424"
"119.7400","19.9554","1.7425"
"119.7600","19.9588","1.7426"
"119.7800","19.9619","1.7428"
"119.8000","19.9654","1.7430"
"119.8200","19.9688","1.7431"
"119.8400","19.9720","1.7430"
"119.8600","19.9753","1.7428"
"119.8800","19.9786","1.7430"
"119.9000","19.9821","1.7433"
"119.9200","19.9853","1.7436"
"119.9400","19.9886","1.7432"
"119.9600","19.9921","1.7432"
"119.9800","19.9954","1.7437"
"120.0000","19.9986","1.7435"
"120.0200","20.0021","1.7437"
"120.0400","20.0054","1.7439"
"120.0600","20.0087","1.7440"
"120.0800","20.0120","1.7438"
"120.1000","20.0154","1.7441"
"120.1200","20.0188","1.7442"
"120.1400","20.0219","1.7445"
"120.1600","20.0253","1.7447"
"120.1800","20.0288","1.7448"
"120.2000","20.0320","1.7448"
"120.2200","20.0353","1.7445"
"120.2400","20.0387","1.7442"
"120.2600","20.0421","1.7444"
"120.2800","20.0452","1.7446"
"120.3000","20.0486","1.7446"
"120.3200","20.0521","1.7450"
"120.3400","20.0554","1.7455"
"120.3600","20.0586","1.7453"
"120.3800","20.0620","1.7452"
"120.4000","20.0654","1.7456"
"120.4200","20.0686","1.7459"
"120.4400","20.0720","1.7457"
"120.4600","20.0754","1.7459"
"120.4800","20.0788","1.7458"
"120.5000","20.0819","1.7460"
"120.5200","20.0853","1.7461"
"120.5400","20.0888","1.7461"
"120.5600","20.0920","1.7470"
"120.5800","20.0953","1.7472"
"120.6000","20.0988","1.7470"
"120.6200","20.1021","1.7470"
"120.6400","20.1052","1.7471"
"120.6600","20.1086","1.7467"
"120.6800","20.1120","1.7471"
"120.7000","20.1153","1.7475"
"120.7200","20.1186","1.7473"
"120.7400","20.1220","1.7472"
"120.7600","20.1254","1.7476"
"120.7800","20.1286","1.7478"
"120.8000","20.1319","1.7480"
"120.8200","20.1354","1.7483"
"120.8400","20.1387","1.7485"
"120.8600","20.1419","1.7485"
"120.8800","20.1454","1.7488"
"120.9000","20.1488","1.7487"
"120.9200","20.1519","1.7486"
"120.9400","20.1553","1.7485"
"120.9600","20.1587","1.7487"
"120.9800","20.1620","1.7485"
"121.0000","20.1652","1.7484"
"121.0200","20.1686","1.7484"
"121.0400","20.1721","1.7487"
"121.0600","20.1753","1.7494"
"121.0800","20.1787","1.7494"
"121.1000","20.1821","1.7497"
"121.1200","20.1854","1.7500"
"121.1400","20.1886","1.7495"
"121.1600","20.1920","1.7494"
"121.1800","20.1954","1.7498"
"121.2000","20.1986","1.7500"
"121.2200","20.2020","1.7501"
"121.2400","20.2054","1.7504"
"121.2600","20.2088","1.7508"
"121.2800","20.2119","1.7508"
"121.3000","20.2154","1.7509"
"121.3200","20.2188","1.7510"
"121.3400","20.2221","1.7510"
"121.3600","20.2253","1.7509"
"121.3800","20.2287","1.7507"
"121.4000","20.2321","1.7506"
"121.4200","20.2353","1.7507"
"121.4400","20.2386","1.7506"
"121.4600","20.2421","1.7511"
"121.4800","20.2454","1.7516"
"121.5000","20.2486","1.7517"
"121.5200","20.2519","1.7518"
"121.5400","20.2554","1.7517"
"121.5600","20.2586","1.7518"
"121.5800","20.2620","1.7515"
"121.6000","20.2654","1.7520"
"121.6200","20.2687","1.7522"
"121.6400","20.2719","1.7522"
"121.6600","20.2754","1.7523"
"121.6800","20.2788","1.7527"
"121.7000","20.2820","1.7531"
"121.7200","20.2852","1.7530"
"121.7400","20.2886","1.7530"
"121.7600","20.2921","1.7531"
"121.7800","20.2952","1.7536"
"121.8000","20.2986","1.7535"
"121.8200","20.3021","1.7536"
"121.8400","20.3054","1.7537"
"121.8600","20.3086","1.7534"
"121.8800","20.3120","1.7535"
"121.9000","20.3154","1.7536"
"121.9200","20.3186","1.7536"
"121.9400","20.3219","1.7534"
"121.9600","20.3253","1.7539"
"121.9800","20.3287","1.7543"
"122.0000","20.3319","1.7542"
"122.0200","20.3353","1.7543"
"122.0400","20.3388","1.7545"
"122.0600","20.3419","1.7547"
"122.0800","20.3453","1.7547"
"122.1000","20.3487","1.7546"
"122.1200","20.3521","1.7549"
"122.1400","20.3553","1.7551"
"122.1600","20.3587","1.7550"
"122.1800","20.3621","1.7552"
"122.2000","20.3653","1.7553"
"122.2200","20.3686","1.7551"
"122.2400","20.3720","1.7553"
"122.2600","20.3754","1.7556"
"122.2800","20.3786","1.7552"
"122.3000","20.3819","1.7553"
"122.3200","20.3854","1.7561"
"122.3400","20.3887","1.7562"
"122.3600","20.3919","1.7556"
"122.3800","20.3954","1.7557"
"122.4000","20.3988","1.7559"
"122.4200","20.4020","1.7559"
"122.4400","20.4054","1.7557"
"122.4600","20.4088","1.7559"
"122.4800","20.4121","1.7564"
"122.5000","20.4153","1.7566"
"122.5200","20.4186","1.7565"
"122.5400","20.4221","1.7565"
"122.5600","20.4252","1.7570"
"122.5800","20.4286","1.7569"
"122.6000","20.4320","1.7570"
"122.6200","20.4354","1.7571"
"122.6400","20.4385","1.7575"
"122.6600","20.4419","1.7577"
"122.6800","20.4454","1.7577"
"122.7000","20.4487","1.7576"
"122.7200","20.4520","1.7576"
"122.7400","20.4554","1.7579"
"122.7600","20.4587","1.7582"
"122.7800","20.4619","1.7583"
"122.8000","20.4653","1.7583"
"122.8200","20.4688","1.7583"
"122.8400","20.4720","1.7585"
"122.8600","20.4753","1.7583"
"122.8800","20.4787","1.7583"
"122.9000","20.4821","1.7585"
"122.9200","20.4853","1.7588"
"122.9400","20.4887","1.7588"
"122.9600","20.4921","1.7588"
"122.9800","20.4954","1.7591"
"123.0000","20.4986","1.7591"
"123.0200","20.5020","1.7592"
"123.0400","20.5054","1.7599"
"123.0600","20.5086","1.7598"
"123.0800","20.5119","1.7593"
"123.1000","20.5154","1.7596"
"123.1200","20.5187","1.7598"
"123.1400","20.5219","1.7597"
"123.1600","20.5254","1.7598"
"123.1800","20.5288","1.7601"
"123.2000","20.5320","1.7604"
"123.2200","20.5354","1.7604"
"123.2400","20.5388","1.7607"
"123.2600","20.5421","1.7610"
"123.2800","20.5453","1.7612"
"123.3000","20.5486","1.7609"
"123.3200","20.5521","1.7609"
"123.3400","20.5553","1.7611"
"123.3600","20.5586","1.7615"
"123.3800","20.5620","1.7615"
"123.4000","20.5654","1.7618"
"123.4200","20.5686","1.7615"
"123.4400","20.5719","1.7612"
"123.4600","20.5754","1.7620"
"123.4800","20.5787","1.7623"
"123.5000","20.5819","1.7621"
"123.5200","20.5854","1.7619"
"123.5400","20.5888","1.7620"
"123.5600","20.5920","1.7624"
"123.5800","20.5953","1.7622"
"123.6000","20.5987","1.7622"
"123.6200","20.6021","1.7628"
"123.6400","20.6052","1.7628"
"123.6600","20.6086","1.7626"
"123.6800","20.6121","1.7626"
"123.7000","20.6153","1.7625"
"123.7200","20.6186","1.7621"
"123.7400","20.6220","1.7622"
"123.7600","20.6254","1.7625"
"123.7800","20.6286","1.7630"
"123.8000","20.6320","1.7629"
"123.8200","20.6354","1.7633"
"123.8400","20.6387","1.7635"
"123.8600","20.6419","1.7636"
"123.8800","20.6453","1.7638"
"123.9000","20.6488","1.7643"
"123.9200","20.6519","1.7643"
"123.9400","20.6553","1.7641"
"123.9600","20.6587","1.7642"
"123.9800","20.6621","1.7643"
"124.0000","20.6653","1.7643"
"124.0200","20.6687","1.7642"
"124.0400","20.6721","1.7642"
"124.0600","20.6753","1.7646"
"124.0800","20.6786","1.7645"
"124.1000","20.6820","1.7643"
"124.1200","20.6854","1.7647"
"124.1400","20.6886","1.7647"
"124.1600","20.6920","1.7649"
"124.1800","20.6954","1.7649"
"124.2000","20.6986","1.7654"
"124.2200","20.7019","1.7651"
"124.2400","20.7054","1.7655"
"124.2600","20.7088","1.7656"
"124.2800","20.7120","1.7657"
"124.3000","20.7154","1.7653"
"124.3200","20.7188","1.7652"
"124.3400","20.7221","1.7658"
"124.3600","20.7253","1.7659"
"124.3800","20.7287","1.7660"
"124.4000","20.7321","1.7661"
"124.4200","20.7353","1.7665"
"124.4400","20.7387","1.7668"
"124.4600","20.7421","1.7669"
"124.4800","20.7454","1.7673"
"124.5000","20.7486","1.7667"
"124.5200","20.7520","1.7669"
"124.5400","20.7554","1.7671"
"124.5600","20.7586","1.7673"
"124.5800","20.7619","1.7668"
"124.6000","20.7654","1.7672"
"124.6200","20.7688","1.7673"
"124.6400","20.7719","1.7675"
"124.6600","20.7754","1.7679"
"124.6800","20.7788","1.7679"
"124.7000","20.7820","1.7682"
"124.7200","20.7853","1.7682"
"124.7400","20.7887","1.7681"
"124.7600","20.7921","1.7681"
"124.7800","20.7952","1.7683"
"124.8000","20.7986","1.7682"
"124.8200","20.8021","1.7686"
"124.8400","20.8054","1.7691"
"124.8600","20.8086","1.7692"
"124.8800","20.8121","1.7688"
"124.9000","20.8154","1.7689"
"124.9200","20.8186","1.7688"
"124.9400","20.8219","1.7684"
"124.9600","20.8253","1.7686"
"124.9800","20.8287","1.7690"
"125.0000","20.8319","1.7693"
"125.0200","20.8353","1.7697"
"125.0400","20.8388","1.7698"
"125.0600","20.8419","1.7699"
"125.0800","20.8453","1.7700"
"125.1000","20.8487","1.7699"
"125.1200","20.8521","1.7700"
"125.1400","20.8553","1.7701"
"125.1600","20.8586","1.7701"
"125.1800","20.8621","1.7702"
"125.2000","20.8653","1.7707"
"125.2200","20.8686","1.7704"
"125.2400","20.8720","1.7701"
"125.2600","20.8754","1.7704"
"125.2800","20.8786","1.7704"
"125.3000","20.8820","1.7704"
"125.3200","20.8854","1.7705"
"125.3400","20.8888","1.7707"
"125.3600","20.8920","1.7710"
"125.3800","20.8954","1.7712"
"125.4000","20.8988","1.7715"
"125.4200","20.9019","1.7715"
"125.4400","20.9053","1.7716"
"125.4600","20.9087","1.7715"
"125.4800","20.9120","1.7714"
"125.5000","20.9152","1.7715"
"125.5200","20.9186","1.7719"
"125.5400","20.9220","1.7721"
"125.5600","20.9253","1.7722"
"125.5800","20.9287","1.7722"
"125.6000","20.9321","1.7722"
"125.6200","20.9354","1.7726"
"125.6400","20.9386","1.7726"
"125.6600","20.9421","1.7727"
"125.6800","20.9454","1.7728"
"125.7000","20.9487","1.7731"
"125.7200","20.9519","1.7728"
"125.7400","20.9554","1.7730"
"125.7600","20.9588","1.7733"
"125.7800","20.9619","1.7733"
"125.8000","20.9654","1.7732"
"125.8200","20.9688","1.7737"
"125.8400","20.9721","1.7739"
"125.8600","20.9753","1.7736"
"125.8800","20.9787","1.7737"
"125.9000","20.9821","1.7740"
"125.9200","20.9853","1.7743"
"125.9400","20.9887","1.7742"
"125.9600","20.9921","1.7743"
"125.9800","20.9954","1.7746"
"126.0000","20.9986","1.7745"
"126.0200","21.0020","1.7743"
"126.0400","21.0054","1.7746"
"126.0600","21.0086","1.7746"
"126.0800","21.0119","1.7743"
"126.1000","21.0154","1.7746"
"126.1200","21.0188","1.7753"
"126.1400","21.0220","1.7753"
"126.1600","21.0254","1.7749"
"126.1800","21.0288","1.7747"
"126.2000","21.0320","1.7756"
"126.2200","21.0353","1.7754"
"126.2400","21.0387","1.7751"
"126.2600","21.0421","1.7753"
"126.2800","21.0452","1.7759"
"126.3000","21.0486","1.7757"
"126.3200","21.0520","1.7758"
"126.3400","21.0553","1.7759"
"126.3600","21.0586","1.7755"
"126.3800","21.0620","1.7757"
"126.4000","21.0654","1.7764"
"126.4200","21.0686","1.7765"
"126.4400","21.0719","1.7766"
"126.4600","21.0754","1.7767"
"126.4800","21.0788","1.7768"
"126.5000","21.0819","1.7770"
"126.5200","21.0853","1.7771"
"126.5400","21.0888","1.7771"
"126.5600","21.0919","1.7774"
"126.5800","21.0953","1.7772"
"126.6000","21.0987","1.7774"
"126.6200","21.1021","1.7778"
"126.6400","21.1052","1.7779"
"126.6600","21.1086","1.7777"
"126.6800","21.1120","1.7778"
"126.7000","21.1153","1.7783"
"126.7200","21.1186","1.7783"
"126.7400","21.1220","1.7786"
"126.7600","21.1254","1.7788"
"126.7800","21.1286","1.7786"
"126.8000","21.1319","1.7782"
"126.8200","21.1354","1.7786"
"126.8400","21.1387","1.7789"
"126.8600","21.1419","1.7790"
"126.8800","21.1454","1.7792"
"126.9000","21.1488","1.7795"
"126.9200","21.1520","1.7793"
"126.9400","21.1554","1.7793"
"126.9600","21.1588","1.7791"
"126.9800","21.1621","1.7796"
"127.0000","21.1653","1.7795"
"127.0200","21.1687","1.7792"
"127.0400","21.1721","1.7796"
"127.0600","21.1753","1.7801"
"127.0800","21.1787","1.7796"
"127.1000","21.1821","1.7794"
"127.1200","21.1854","1.7799"
"127.1400","21.1886","1.7795"
"127.1600","21.1921","1.7795"
"127.1800","21.1954","1.7803"
"127.2000","21.1987","1.7803"
"127.2200","21.2020","1.7799"
"127.2400","21.2054","1.7802"
"127.2600","21.2088","1.7809"
"127.2800","21.2120","1.7812"
"127.3000","21.2154","1.7810"
"127.3200","21.2188","1.7813"
"127.3400","21.2220","1.7814"
"127.3600","21.2253","1.7812"
"127.3800","21.2286","1.7813"
"127.4000","21.2321","1.7817"
"127.4200","21.2353","1.7818"
"127.4400","21.2386","1.7817"
"127.4600","21.2421","1.7820"
"127.4800","21.2454","1.7823"
"127.5000","21.2486","1.7823"
"127.5200","21.2520","1.7823"
"127.5400","21.2554","1.7823"
"127.5600","21.2586","1.7825"
"127.5800","21.2619","1.7827"
"127.6000","21.2653","1.7828"
"127.6200","21.2688","1.7827"
"127.6400","21.2719","1.7829"
"127.6600","21.2753","1.7831"
"127.6800","21.2787","1.7836"
"127.7000","21.2819","1.7838"
"127.7200","21.2853","1.7835"
"127.7400","21.2887","1.7832"
"127.7600","21.2921","1.7835"
"127.7800","21.2953","1.7835"
"127.8000","21.2987","1.7831"
"127.8200","21.3021","1.7834"
"127.8400","21.3054","1.7840"
"127.8600","21.3086","1.7836"
"127.8800","21.3119","1.7833"
"127.9000","21.3154","1.7838"
"127.9200","21.3186","1.7841"
"127.9400","21.3219","1.7844"
"127.9600","21.3254","1.7850"
"127.9800","21.3288","1.7849"
"128.0000","21.3319","1.7849"
"128.0200","21.3354","1.7849"
"128.0400","21.3388","1.7851"
"128.0600","21.3420","1.7850"
"128.0800","21.3453","1.7851"
"128.1000","21.3487","1.7850"
"128.1200","21.3521","1.7852"
"128.1400","21.3552","1.7853"
"128.1600","21.3586","1.7853"
"128.1800","21.3621","1.7857"
"128.2000","21.3653","1.7862"
"128.2200","21.3686","1.7859"
"128.2400","21.3720","1.7859"
"128.2600","21.3754","1.7858"
"128.2800","21.3786","1.7858"
"128.3000","21.3819","1.7862"
"128.3200","21.3854","1.7865"
"128.3400","21.3888","1.7866"
"128.3600","21.3920","1.7866"
"128.3800","21.3954","1.7867"
"128.4000","21.3988","1.7866"
"128.4200","21.4020","1.7868"
"128.4400","21.4053","1.7867"
"128.4600","21.4087","1.7869"
"128.4800","21.4121","1.7871"
"128.5000","21.4153","1.7870"
"128.5200","21.4186","1.7871"
"128.5400","21.4220","1.7876"
"128.5600","21.4253","1.7877"
"128.5800","21.4286","1.7874"
"128.6000","21.4321","1.7876"
"128.6200","21.4354","1.7880"
"128.6400","21.4386","1.7878"
"128.6600","21.4420","1.7880"
"128.6800","21.4454","1.7881"
"128.7000","21.4486","1.7883"
"128.7200","21.4520","1.7884"
"128.7400","21.4554","1.7886"
"128.7600","21.4588","1.7886"
"128.7800","21.4620","1.7891"
"128.8000","21.4654","1.7892"
"128.8200","21.4688","1.7895"
"128.8400","21.4721","1.7894"
"128.8600","21.4753","1.7895"
"128.8800","21.4787","1.7895"
"128.9000","21.4821","1.7898"
"128.9200","21.4853","1.7903"
"128.9400","21.4886","1.7898"
"128.9600","21.4921","1.7902"
"128.9800","21.4954","1.7906"
"129.0000","21.4986","1.7907"
"129.0200","21.5019","1.7908"
"129.0400","21.5054","1.7911"
"129.0600","21.5086","1.7911"
"129.0800","21.5119","1.7906"
"129.1000","21.5154","1.7910"
"129.1200","21.5187","1.7914"
"129.1400","21.5219","1.7911"
"129.1600","21.5254","1.7911"
"129.1800","21.5288","1.7916"
"129.2000","21.5320","1.7917"
"129.2200","21.5353","1.7914"
"129.2400","21.5387","1.7918"
"129.2600","21.5421","1.7920"
"129.2800","21.5452","1.7918"
"129.3000","21.5486","1.7916"
"129.3200","21.5521","1.7918"
"129.3400","21.5554","1.7921"
"129.3600","21.5586","1.7922"
"129.3800","21.5620","1.7926"
"129.4000","21.5654","1.7927"
"129.4200","21.5686","1.7924"
"129.4400","21.5720","1.7925"
"129.4600","21.5754","1.7931"
"129.4800","21.5787","1.7932"
"129.5000","21.5819","1.7929"
"129.5200","21.5853","1.7931"
"129.5400","21.5888","1.7932"
"129.5600","21.5919","1.7938"
"129.5800","21.5953","1.7937"
"129.6000","21.5988","1.7930"
"129.6200","21.6021","1.7933"
"129.6400","21.6053","1.7933"
"129.6600","21.6087","1.7934"
"129.6800","21.6121","1.7936"
"129.7000","21.6153","1.7939"
"129.7200","21.6186","1.7938"
"129.7400","21.6220","1.7940"
"129.7600","21.6254","1.7944"
"129.7800","21.6286","1.7943"
"129.8000","21.6320","1.7945"
"129.8200","21.6354","1.7947"
"129.8400","21.6387","1.7947"
"129.8600","21.6419","1.7947"
"129.8800","21.6454","1.7951"
"129.9000","21.6488","1.7956"
"129.9200","21.6520","1.7958"
"129.9400","21.6553","1.7955"
"129.9600","21.6587","1.7952"
"129.9800","21.6621","1.7956"
"130.0000","21.6652","1.7959"
"130.0200","21.6686","1.7957"
"130.0400","21.6720","1.7954"
"130.0600","21.6753","1.7959"
"130.0800","21.6786","1.7961"
"130.1000","21.6820","1.7961"
"130.1200","21.6854","1.7965"
"130.1400","21.6886","1.7966"
"130.1600","21.6920","1.7967"
"130.1800","21.6954","1.7970"
"130.2000","21.6986","1.7971"
"130.2200","21.7019","1.7970"
"130.2400","21.7054","1.7970"
"130.2600","21.7088","1.7973"
"130.2800","21.7119","1.7972"
"130.3000","21.7154","1.7975"
"130.3200","21.7188","1.7978"
"130.3400","21.7221","1.7984"
"130.3600","21.7253","1.7980"
"130.3800","21.7288","1.7979"
"130.4000","21.7322","1.7981"
"130.4200","21.7353","1.7982"
"130.4400","21.7387","1.7982"
"130.4600","21.7421","1.7977"
"130.4800","21.7454","1.7976"
"130.5000","21.7486","1.7976"
"130.5200","21.7520","1.7980"
"130.5400","21.7554","1.7980"
"130.5600","21.7586","1.7982"
"130.5800","21.7619","1.7985"
"130.6000","21.7654","1.7988"
"130.6200","21.7688","1.7993"
"130.6400","21.7719","1.7996"
"130.6600","21.7754","1.7994"
"130.6800","21.7788","1.7994"
"130.7000","21.7820","1.7996"
"130.7200","21.7854","1.7997"
"130.7400","21.7888","1.8000"
"130.7600","21.7921","1.8003"
"130.7800","21.7952","1.8001"
"130.8000","21.7986","1.7997"
"130.8200","21.8021","1.8000"
"130.8400","21.8054","1.8007"
"130.8600","21.8086","1.8005"
"130.8800","21.8120","1.8008"
"130.9000","21.8154","1.8007"
"130.9200","21.8186","1.8003"
"130.9400","21.8220","1.8004"
"130.9600","21.8254","1.8011"
"130.9800","21.8288","1.8015"
"131.0000","21.8320","1.8013"
"131.0200","21.8354","1.8016"
"131.0400","21.8388","1.8015"
"131.0600","21.8420","1.8016"
"131.0800","21.8453","1.8015"
"131.1000","21.8487","1.8014"
"131.1200","21.8521","1.8016"
"131.1400","21.8552","1.8014"
"131.1600","21.8586","1.8017"
"131.1800","21.8621","1.8023"
"131.2000","21.8653","1.8027"
"131.2200","21.8686","1.8024"
"131.2400","21.8720","1.8025"
"131.2600","21.8754","1.8030"
"131.2800","21.8786","1.8032"
"131.3000","21.8819","1.8031"
"131.3200","21.8854","1.8030"
"131.3400","21.8887","1.8029"
"131.3600","21.8919","1.8030"
"131.3800","21.8953","1.8034"
"131.4000","21.8988","1.8034"
"131.4200","21.9020","1.8038"
"131.4400","21.9054","1.8034"
"131.4600","21.9088","1.8032"
"131.4800","21.9121","1.8036"
"131.5000","21.9153","1.8036"
"131.5200","21.9186","1.8036"
"131.5400","21.9221","1.8040"
"131.5600","21.9253","1.8045"
"131.5800","21.9286","1.8046"
"131.6000","21.9319","1.8047"
"131.6200","21.9354","1.8049"
"131.6400","21.9385","1.8049"
"131.6600","21.9419","1.8051"
"131.6800","21.9454","1.8053"
"131.7000","21.9486","1.8052"
"131.7200","21.9519","1.8051"
"131.7400","21.9553","1.8051"
